Rk,Player,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards,Player-additional
593,Chadwick Tromp,30,2TM,2LG,0.1,8,22,21,2,3,1,0,1,1,0,0,1,6,.143,.182,.333,.515,41,.261,62,7,1,0,0,0,0,/2,,trompch01
593,Chadwick Tromp,30,ATL,NL,0.0,2,6,5,0,0,0,0,0,0,0,0,1,2,.000,.167,.000,.167,-47,.116,-41,0,1,0,0,0,0,/2,,trompch01
593,Chadwick Tromp,30,BAL,AL,0.1,6,16,16,2,3,1,0,1,1,0,0,0,4,.188,.188,.438,.625,69,.315,102,7,0,0,0,0,0,/2,,trompch01
594,Bobby Dalbec,30,CHW,AL,0.0,7,21,18,2,4,1,0,0,1,0,0,3,6,.222,.333,.278,.611,75,.279,74,5,1,0,0,0,0,/36H5,,dalbebo01
595,Luis Guillorme*,30,HOU,AL,-0.2,12,21,20,2,3,0,0,0,0,0,0,1,8,.150,.190,.150,.340,-3,.160,-15,3,2,0,0,0,0,/45H,,guilllu01
596,Keston Hiura,28,COL,NL,0.0,8,21,18,3,4,1,0,0,1,0,0,0,7,.222,.333,.278,.611,66,.292,70,5,0,3,0,0,0,/3,,hiurake01
597,Billy McKinney*,30,TEX,AL,-0.1,6,21,20,4,4,1,0,0,1,0,0,1,1,.200,.238,.250,.488,45,.261,73,5,0,0,0,0,0,/97DH,,mckinbi01
598,José Azócar,29,2TM,NL,0.0,14,21,19,5,5,0,0,0,1,1,0,2,1,.263,.333,.263,.596,73,.288,74,5,0,0,0,0,0,/H978D,,azocajo01
598,José Azócar,29,NYM,NL,0.0,12,20,18,5,5,0,0,0,1,1,0,2,1,.278,.350,.278,.628,83,.302,84,5,0,0,0,0,0,/H789,,azocajo01
598,José Azócar,29,ATL,NL,0.0,2,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,.000,-117,0,0,0,0,0,0,/H9D,,azocajo01
599,Manuel Margot,30,DET,AL,-0.1,6,20,19,1,6,0,0,0,3,0,0,0,6,.316,.300,.316,.616,72,.262,60,6,0,0,0,1,0,/9H,,margoma01
600,Connor Kaiser,28,ARI,NL,-0.3,11,19,18,1,2,1,0,0,2,0,0,1,5,.111,.158,.167,.325,-10,.150,-22,3,1,0,0,0,0,/4H,,kaiseco01
601,Michael Siani*,25,STL,NL,-0.1,19,19,17,4,4,0,0,0,0,0,0,2,7,.235,.316,.235,.551,60,.263,63,4,0,0,0,0,0,8/H,,sianimi01
602,Akil Baddoo*,26,DET,AL,0.2,7,18,17,0,2,1,0,0,1,1,0,1,5,.118,.167,.176,.343,-4,.170,-17,3,0,0,0,0,0,/798H,,baddoak01
603,Blake Sabol*,27,BOS,AL,-0.2,8,18,16,2,2,1,0,0,1,0,0,1,7,.125,.167,.188,.354,-1,.156,-17,3,1,0,0,1,0,/2DH,,sabolbl01
604,Drew Avans*,29,2TM,2LG,-0.4,8,18,17,1,2,0,0,0,1,1,0,0,6,.118,.111,.118,.229,-36,.112,-58,2,0,0,0,1,0,/789H,,avansdr01
604,Drew Avans*,29,ATH,AL,-0.3,7,15,15,1,2,0,0,0,0,1,0,0,5,.133,.133,.133,.267,-25,.135,-44,2,0,0,0,0,0,/789H,,avansdr01
604,Drew Avans*,29,MIL,NL,-0.1,1,3,2,0,0,0,0,0,1,0,0,0,1,.000,.000,.000,.000,-100,.000,-126,0,0,0,0,1,0,/7,,avansdr01
605,CJ Alexander*,28,ATH,AL,-0.2,6,17,17,0,3,0,0,0,0,0,0,0,8,.176,.176,.176,.353,-1,.157,-17,3,0,0,0,0,0,/35H79,,alexacj01
606,Rafael Flores,24,PIT,NL,0.0,7,17,15,0,3,2,0,0,0,0,0,2,7,.200,.294,.333,.627,75,.282,73,5,0,0,0,0,0,/32H,,florera03
607,Owen Miller,28,COL,NL,0.0,9,17,14,0,2,0,0,0,1,1,0,2,4,.143,.294,.143,.437,22,.245,27,2,0,1,0,0,0,/4H5D,,milleow01
608,Gage Workman*,25,2TM,2LG,-0.3,12,17,16,0,3,1,0,0,2,1,0,1,7,.188,.235,.250,.485,41,.229,35,4,0,0,0,0,0,/56HD,,workmga01
608,Gage Workman*,25,CHC,NL,-0.2,9,15,14,0,3,1,0,0,2,1,0,1,6,.214,.267,.286,.552,61,.260,56,4,0,0,0,0,0,/56DH,,workmga01
608,Gage Workman*,25,CHW,AL,-0.1,3,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,.000,-126,0,0,0,0,0,0,/56H,,workmga01
609,Tirso Ornelas*,25,SDP,NL,-0.3,7,16,14,0,1,0,0,0,1,0,0,2,2,.071,.188,.071,.259,-24,.143,-26,1,1,0,0,0,0,/7H8D,,ornelti01
610,César Salazar*,29,HOU,AL,-0.1,11,16,13,0,3,0,0,0,1,0,0,2,2,.231,.375,.231,.606,75,.291,81,3,1,1,0,0,0,/2HD1,,salazce01
611,Jack Winkler,26,MIA,NL,-0.2,14,16,16,2,4,2,0,0,0,1,0,0,4,.250,.250,.375,.625,71,.284,63,6,0,0,0,0,0,/4H365,,winklja01
612,Tucker Barnhart*,34,TEX,AL,0.0,8,15,13,0,3,0,0,0,0,0,0,1,4,.231,.333,.231,.564,72,.271,81,3,2,1,0,0,0,/21,,barnhtu01
613,Jacob Hurtubise*,27,CIN,NL,-0.1,12,15,12,3,1,0,0,0,0,0,0,1,6,.083,.267,.083,.350,2,.204,10,1,0,2,0,0,0,/H79,,hurtuja01
614,Brian Navarreto,30,MIA,NL,0.2,8,15,14,3,4,2,0,1,5,0,0,0,3,.286,.267,.643,.910,142,.362,128,9,0,0,0,1,0,/2,,navarbr01
615,Ryan Vilade,26,2TM,NL,-0.1,8,15,13,1,1,0,0,0,0,0,0,2,5,.077,.200,.077,.277,-17,.153,-15,1,1,0,0,0,0,/97HD,,viladry01
615,Ryan Vilade,26,STL,NL,-0.1,7,15,13,1,1,0,0,0,0,0,0,2,5,.077,.200,.077,.277,-17,.153,-15,1,1,0,0,0,0,/9H7D,,viladry01
615,Ryan Vilade,26,CIN,NL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/7,,viladry01
616,Greg Allen#,32,BAL,AL,-0.4,7,14,14,1,0,0,0,0,0,0,1,0,5,.000,.000,.000,.000,-100,-0.035,-127,0,2,0,0,0,0,/87H,,allengr01
617,Chad Stevens,26,LAA,AL,-0.2,5,14,13,1,2,0,0,0,0,0,1,0,7,.154,.154,.154,.308,-14,.099,-41,2,0,0,1,0,0,/45,,stevech02
618,Tyler Black*,24,MIL,NL,0.1,5,13,8,1,2,1,0,0,1,0,1,5,1,.250,.538,.375,.913,163,.395,181,3,0,0,0,0,0,/H379,,blackty01
619,Will Brennan*,27,CLE,AL,-0.2,6,13,11,0,1,0,0,0,0,0,1,1,1,.091,.231,.091,.322,-5,.131,-7,1,1,1,0,0,0,/98H,,brennwi02
620,Corey Julks,29,CHW,AL,0.1,6,13,12,2,3,2,0,0,1,0,0,0,3,.250,.231,.417,.647,76,.251,54,5,0,0,0,1,0,/7DH,,julksco01
621,Kevin Alcántara,22,CHC,NL,0.1,10,12,11,2,4,0,0,0,1,1,0,1,4,.364,.417,.364,.780,130,.379,137,4,0,0,0,0,0,/8H7D9,,alcanke01
622,Sandy León#,36,ATL,NL,-0.1,5,12,12,1,1,0,0,1,3,0,0,0,4,.083,.083,.333,.417,10,.169,-4,4,0,0,0,0,0,/2,,leonsa01
623,Vimael Machín*,31,BAL,AL,0.1,4,12,11,1,1,0,0,1,1,0,0,1,2,.091,.167,.364,.530,44,.225,37,4,0,0,0,0,0,/5,,machivi01
624,Tristan Peters*,25,TBR,AL,-0.4,4,12,12,0,0,0,0,0,0,0,0,0,7,.000,.000,.000,.000,-100,.000,-129,0,0,0,0,0,0,/8,,petertr01
625,Bryan Ramos,23,CHW,AL,0.1,4,12,12,1,2,2,0,0,2,0,0,0,4,.167,.167,.333,.500,35,.206,21,4,0,0,0,0,0,/5H,,ramosbr01
626,Nick Solak,30,PIT,NL,-0.5,4,11,11,0,1,0,0,0,0,0,0,0,2,.091,.091,.091,.182,-49,.073,-75,1,0,0,0,0,0,/347H,,solakni01
627,Nick Ahmed,35,TEX,AL,0.1,5,10,9,1,0,0,0,0,0,1,0,1,3,.000,.100,.000,.100,-66,.182,-1,0,1,0,0,0,0,/6,,ahmedni01
628,Will Banfield,25,CIN,NL,-0.2,7,10,10,0,1,0,0,0,0,0,0,0,6,.100,.100,.100,.200,-45,.090,-70,1,1,0,0,0,0,/2,,banfiwi01
629,Coco Montes,28,TBR,AL,0.1,5,10,10,0,2,0,0,0,1,0,0,0,3,.200,.200,.200,.400,13,.178,0,2,0,0,0,0,0,/457,,monteco01
630,Omar Narváez*,33,CHW,AL,0.0,4,10,7,1,2,0,0,0,3,0,0,2,1,.286,.400,.286,.686,98,.305,93,2,0,0,0,1,0,/2,,narvaom01
631,Rhylan Thomas*,25,SEA,AL,0.0,3,10,8,2,1,1,0,0,2,0,0,1,0,.125,.200,.250,.450,30,.282,85,2,0,0,0,1,0,/97,,thomarh01
632,Jonathan Ornelas,25,2TM,2LG,0.1,6,10,9,1,2,0,0,0,0,0,0,1,3,.222,.300,.222,.522,55,.229,45,2,0,0,0,0,0,/645,,orneljo01
632,Jonathan Ornelas,25,TEX,AL,0.0,4,6,5,0,0,0,0,0,0,0,0,1,3,.000,.167,.000,.167,-44,.114,-34,0,0,0,0,0,0,/64,,orneljo01
632,Jonathan Ornelas,25,ATL,NL,0.1,2,4,4,1,2,0,0,0,0,0,0,0,0,.500,.500,.500,1.000,184,.402,160,2,0,0,0,0,0,/65,,orneljo01
633,J.D. Davis,32,LAA,AL,-0.2,5,9,9,0,1,0,0,0,0,0,0,0,3,.111,.111,.111,.222,-38,.099,-59,1,0,0,0,0,0,/3H5,,davisjd01
634,Justin Foscue,26,TEX,AL,-0.1,4,9,9,0,1,1,0,0,2,0,0,0,3,.111,.111,.222,.333,-5,.138,-17,2,0,0,0,0,0,/3DH,,foscuju01
635,Jhostynxon García,22,BOS,AL,0.0,5,9,7,0,1,1,0,0,0,0,0,2,5,.143,.333,.286,.619,76,.290,81,2,0,0,0,0,0,/79DH,,garcijh01
636,Logan Porter,29,SFG,NL,0.0,4,9,7,2,1,0,0,0,1,0,0,1,2,.143,.333,.143,.476,44,.258,64,1,0,1,0,0,0,/21,,portelo01
637,Jon Singleton*,33,HOU,AL,-0.1,3,9,9,0,1,0,0,0,0,0,0,0,1,.111,.111,.111,.222,-38,.099,-59,1,0,0,0,0,0,/D3H,,singljo02
638,Brett Sullivan*,31,PIT,NL,0.0,3,9,6,1,1,0,0,0,2,0,0,1,3,.167,.333,.167,.500,46,.258,56,1,0,1,0,1,0,/2,,sullibr01
639,Samad Taylor,26,SEA,AL,-0.1,4,9,8,1,1,0,0,0,0,0,0,0,1,.125,.125,.125,.250,-27,.099,-68,1,0,0,1,0,0,/98H,,taylosa04
640,Donovan Walton*,31,PHI,NL,-0.1,2,9,8,1,1,0,0,0,1,0,0,0,1,.125,.125,.125,.250,-31,.113,-70,1,0,0,1,0,0,/4,,waltodo01
641,Dairon Blanco,32,KCR,AL,0.0,9,8,6,2,1,1,0,0,1,3,2,0,2,.167,.167,.333,.500,35,.313,144,2,0,0,2,0,0,/H78,,blancda02
642,Harry Ford,22,SEA,AL,0.0,8,8,6,1,1,0,0,0,1,0,0,0,3,.167,.250,.167,.417,25,.201,26,1,0,1,0,1,0,/2HD,,fordha01
643,Petey Halpin*,23,CLE,AL,0.1,6,8,6,5,2,0,0,0,0,0,0,2,2,.333,.500,.333,.833,140,.382,147,2,0,0,0,0,0,/8H7,,halpipe01
644,Carter Kieboom,27,LAA,AL,-0.2,3,8,8,0,2,0,0,0,1,0,0,0,1,.250,.250,.250,.500,40,.222,30,2,0,0,0,0,0,/3H,,kieboca01
645,Cal Stevenson*,28,PHI,NL,-0.2,5,8,8,0,2,0,0,0,1,0,0,0,2,.250,.250,.250,.500,38,.213,20,2,0,0,0,0,0,/8H,,steveca01
646,Eddie Rosario*,33,2TM,NL,0.0,5,8,8,1,1,0,0,0,0,0,0,0,2,.125,.125,.125,.250,-29,.113,-43,1,0,0,0,0,0,/DH9,,rosared01
646,Eddie Rosario*,33,LAD,NL,0.0,2,4,4,0,1,0,0,0,0,0,0,0,0,.250,.250,.250,.500,42,.225,36,1,0,0,0,0,0,/D,,rosared01
646,Eddie Rosario*,33,ATL,NL,0.0,3,4,4,1,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,.000,-121,0,0,0,0,0,0,/H9,,rosared01
647,Rob Brantly*,35,MIA,NL,0.0,3,7,7,0,3,0,0,0,1,0,0,0,1,.429,.429,.429,.857,140,.372,136,3,0,0,0,0,0,/2,,brantro01
648,Tsung-Che Cheng*,23,PIT,NL,0.0,3,7,7,0,0,0,0,0,0,0,1,0,3,.000,.000,.000,.000,-100,.057,-35,0,0,0,0,0,0,/64,,chengts01
649,Dom Nuñez*,30,CLE,AL,0.0,2,7,7,2,2,0,0,0,0,0,0,0,4,.286,.286,.286,.571,60,.226,34,2,0,0,0,0,0,/2,,nunezdo01
650,Steward Berroa#,26,MIL,NL,0.2,2,6,5,0,0,0,0,0,0,1,0,1,2,.000,.167,.000,.167,-47,.308,64,0,0,0,0,0,0,/8,,berrost01
651,Tyler Callihan*,25,CIN,NL,-0.2,4,6,6,0,1,0,0,0,1,0,0,0,1,.167,.167,.167,.333,-9,.150,-27,1,0,0,0,0,0,/74,,callity01
652,Billy Cook,26,PIT,NL,0.0,3,6,6,1,2,0,0,0,0,0,0,0,1,.333,.333,.333,.667,87,.300,86,2,0,0,0,0,0,/9H38,,cookbi01
653,César Prieto*,26,STL,NL,-0.2,3,6,6,0,1,0,0,0,0,0,0,0,5,.167,.167,.167,.333,-5,.134,-27,1,0,0,0,0,0,/4HD,,prietce01
654,Jordyn Adams,25,BAL,AL,-0.1,10,5,5,1,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,.000,-125,0,0,0,0,0,0,/89H,,adamsjo03
655,Sergio Alcántara#,28,SFG,NL,-0.1,1,4,4,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,.000,-117,0,0,0,0,0,0,/56,,alcanse01
656,Kenedy Corona,25,HOU,AL,0.0,3,4,2,0,0,0,0,0,0,0,0,2,1,.000,.500,.000,.500,58,.343,118,0,0,0,0,0,0,/8H,,coronke01
657,Aramis Garcia,32,ARI,NL,-0.1,2,4,4,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,-100,.000,-126,0,0,0,0,0,0,/2,,garciar01
658,Brewer Hicklen,29,DET,AL,0.1,1,4,3,2,2,0,0,0,0,1,0,1,1,.667,.750,.667,1.417,301,.653,302,2,0,0,0,0,0,/8,,hicklbr01
659,Trey Lipscomb,25,WSN,NL,0.1,3,4,4,1,2,0,0,0,0,0,0,0,1,.500,.500,.500,1.000,187,.426,179,2,0,0,0,0,0,/356H,,lipsctr01
660,Drew Romo#,23,COL,NL,-0.1,3,3,3,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,-100,.000,-134,0,0,0,0,0,0,/H2D,,romodr01
661,CJ Stubbs,28,WSN,NL,0.1,1,3,3,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,.000,-120,0,0,0,0,0,0,/2,,stubbcj01
662,David Bañuelos,28,BAL,AL,0.0,1,2,1,0,0,0,0,0,0,0,0,0,1,.000,.500,.000,.500,61,.358,135,0,0,1,0,0,0,/DH,,banueda01
663,Justin Dean,28,LAD,NL,0.0,18,2,2,0,0,0,0,0,0,1,0,0,1,.000,.000,.000,.000,-100,.122,-126,0,0,0,0,0,0,8/H,,deanju01
664,Greg Jones#,27,CHW,AL,0.0,3,2,2,0,0,0,0,0,0,1,0,0,2,.000,.000,.000,.000,-100,.122,-122,0,0,0,0,0,0,/H9,,jonesgr02
665,Chuckie Robinson,30,LAD,NL,0.0,1,2,1,1,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,.000,-333,0,0,0,1,0,0,/2,,robinch04
666,Trevor Rogers*,27,BAL,AL,0.0,1,2,2,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,.000,-122,0,0,0,0,0,0,1,,rogertr01
667,Tyler Alexander,30,CHW,AL,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,.000,-136,0,0,0,0,0,0,1,,alexaty01
668,Jack Leiter,25,TEX,AL,0.0,1,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,.000,-127,0,0,0,0,0,0,1/H,,leiteja01
669,Ryne Nelson,27,ARI,NL,0.1,1,1,1,1,1,0,0,0,1,0,0,0,0,1.000,1.000,1.000,2.000,459,.901,500,1,0,0,0,0,0,1/H,,nelsory01
670,Shinnosuke Ogasawara*,27,WSN,NL,0.0,1,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,.000,-117,0,0,0,0,0,0,1,,ogasash01
671,Colin Rea,34,CHC,NL,0.0,1,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,.000,-108,0,0,0,0,0,0,1,,reaco01
672,Garrett Stubbs*,32,PHI,NL,0.0,5,1,1,2,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,.000,-125,0,0,0,0,0,0,/DH2,,stubbga01
673,Terrin Vavra*,28,BAL,AL,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,.000,-136,0,0,0,0,0,0,/4H,,vavrate01
674,Bryan Abreu,28,HOU,AL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,abreubr01
675,Zach Agnos,24,COL,NL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,agnosza01
676,Keegan Akin*,30,BAL,AL,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,akinke01
677,Elvis Alvarado,26,ATH,AL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,alvarel01
678,Shawn Armstrong,34,TEX,AL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,armstsh01
679,Luinder Avila,23,KCR,AL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,avilalu02
680,Kyle Backhus*,27,ARI,NL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,backhky01
681,Bryan Baker,30,BAL,AL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,bakerbr01
682,Anthony Banda*,31,LAD,NL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,bandaan01
683,Félix Bautista,30,BAL,AL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,bautife01
684,Brennan Bernardino*,33,BOS,AL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,bernabr01
685,Jake Bird,29,COL,NL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,birdja01
686,Hayden Birdsong,23,SFG,NL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,birdsha01
687,Matt Bowman,34,BAL,AL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,bowmama01
688,John Brebbia*,35,DET,AL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,brebbjo01
689,Yennier Cano,31,BAL,AL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,canoye01
690,José Castillo*,29,SEA,AL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,castijo03
691,Cade Cavalli,26,WSN,NL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,cavalca01
692,Aroldis Chapman*,37,BOS,AL,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,AS,chapmar01
693,Angel Chivilli,22,COL,NL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,chivian01
694,Taylor Clarke,32,KCR,AL,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,clarkta01
695,Emmanuel Clase,27,CLE,AL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,claseem01
696,Steven Cruz,26,KCR,AL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,cruzst01
697,John Curtiss,32,ARI,NL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,curtijo02
698,Luis Curvelo,24,TEX,AL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,curvelu01
699,Enyel De Los Santos,29,HOU,AL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,delosen01
700,Yerry De los Santos,27,NYY,AL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,delosye01
701,Edwin Díaz,31,NYM,NL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,AS,diazed04
702,Seranthony Domínguez,30,BAL,AL,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,dominse01
703,Jhoan Duran,27,MIN,AL,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,duranjh01
704,Dietrich Enns*,34,BAL,AL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,ennsdi01
705,Lucas Erceg*,30,KCR,AL,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,erceglu01
706,Carlos Estévez,32,KCR,AL,0.0,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,AS,estevca01
707,Tyler Ferguson,31,ATH,AL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,ferguty01
708,Jose A. Ferrer*,25,WSN,NL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,ferrejo01
709,Matt Festa,32,CLE,AL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,festama01
710,Kody Funderburk*,28,MIN,AL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,fundeko01
711,Brandyn Garcia*,25,ARI,NL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,garcibr02
712,Robert Garcia,29,TEX,AL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,garciro04
713,Yimi García,34,TOR,AL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,garciyi01
714,Josh Hader*,31,HOU,AL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,AS,haderjo01
715,Seth Halvorsen,25,COL,NL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,halvose01
716,Emerson Hancock,26,SEA,AL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,hancoem01
717,Ryan Helsley,30,STL,NL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,helslry01
718,Tim Herrin*,28,CLE,AL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,herriti01
719,Jeff Hoffman,32,TOR,AL,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,hoffmje02
720,Drey Jameson,27,ARI,NL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,jamesdr01
721,Kenley Jansen#,37,LAA,AL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,janseke01
722,Griffin Jax,30,MIN,AL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,jaxgr01
723,Tommy Kahnle,35,DET,AL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,kahnlto01
724,Kevin Kelly,27,TBR,AL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,kellyke02
725,Michael Kelly,32,ATH,AL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,kellymi03
726,Andrew Kittredge,35,BAL,AL,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,kittran01
727,Jordan Leasure,26,CHW,AL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,leasujo01
728,Casey Legumina,28,SEA,AL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,legumca01
729,Sam Long*,29,KCR,AL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,longsa01
730,Daniel Lynch IV*,28,KCR,AL,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,lynchda02
731,Joe Mantiply,34,ARI,NL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,mantijo01
732,Justin Martínez,23,ARI,NL,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,martiju01
733,Phil Maton,32,STL,NL,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,matonph01
734,Tyler Matzek*,34,NYY,AL,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,matzety01
735,Juan Mejia,24,COL,NL,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,mejiaju01
736,Shelby Miller,34,ARI,NL,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,millesh01
737,Hoby Milner*,34,TEX,AL,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,milneho01
738,Juan Morillo,26,ARI,NL,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,morilju02
