Hashcode,Player,Age,Team,WAR,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,GIDP,HBP,SH,SF,Pos,MLS,Salary,League,Teams,Leagues,Season,Total_OB,Total_Outs,E,Game_Fatigue_Factor,Condition,Status,Injured Days,City,Mascot
754484,Bryce Miller,23,BOS,0.7,24,47,12,14,4,4,6,12,2,1,4,18,0.261,0.365,0.936,1.301,4,1,1,3,"['RF,LF,CF']",0.0,740000.0,NBL,['BOS'],['NBL'],[2024],19,34,0,0,100,Active,0,Boston,Common household pests
721989,Marcus Wingenter,26,PAL,0.1,19,48,6,11,5,1,1,3,0,1,9,17,0.214,0.383,0.437,0.82,5,3,1,2,['1B'],0.0,740000.0,ACB,['PAL'],['ACB'],[2024],23,40,0,0,100,Active,0,Palmdale,Skink
31629,Sean Robertson,27,HEN,-0.2,22,43,5,9,2,2,3,12,1,4,7,12,0.175,0.32,0.558,0.878,3,0,0,2,['1B'],0.081,740000.0,NBL,['HEN'],['NBL'],[2024],16,34,0,0,100,Active,0,Henderson,Sperm whale
706352,Gordon Matz,25,SHR,0.6,18,55,5,12,2,2,3,8,4,3,0,19,0.224,0.245,0.49,0.735,0,2,1,1,"['1B,CF,RF,LF']",0.0,740000.0,NBL,['SHR'],['NBL'],[2024],14,45,0,0,100,Active,0,Shreveport,Moth
603912,Michael Smith,23,YON,-0.3,17,51,4,7,2,0,5,3,2,0,5,24,0.156,0.241,0.47,0.711,6,2,0,0,['1B'],0.0,740000.0,ACB,['YON'],['ACB'],[2024],14,46,0,0,100,Active,0,Yonkers,Guinea pig
497913,Hunter Hoo Lee,27,PAL,-0.1,20,45,5,9,3,1,5,6,3,0,7,18,0.214,0.32,0.644,0.964,1,1,1,1,['C'],0.15,745100.0,ACB,['PAL'],['ACB'],[2024],17,37,0,0,100,Active,0,Palmdale,Skink
269853,Matt Horn,25,NEW,-0.7,17,48,6,13,2,1,2,5,3,1,3,14,0.178,0.351,0.479,0.83,2,3,4,2,"['LF,RF,CF,1B']",0.0,740000.0,ACB,['NEW'],['ACB'],[2024],19,38,0,0,100,Active,0,Newport News,Raccoon
458171,Seth Bart,27,JOL,-0.1,27,52,3,6,5,1,1,5,0,0,1,16,0.128,0.178,0.307,0.485,1,3,1,0,"['3B,2B,1B']",0.0,740000.0,ACB,['JOL'],['ACB'],[2024],10,49,0,0,100,Active,0,Joliet,list
905143,Tyler Dingler,31,LAS,0.2,41,51,4,16,5,0,1,8,1,0,3,14,0.304,0.351,0.47,0.821,2,0,0,0,"['3B,2B,1B,P']",0.0,740000.0,NBL,['LAS'],['NBL'],[2024],19,35,0,0,100,Active,0,Las Vegas,list
659373,Wade Crawford,26,SAI,-0.1,13,52,6,14,0,4,2,7,3,2,0,9,0.239,0.309,0.538,0.847,1,3,2,1,"['RF,LF']",0.0,740000.0,ACB,['SAI'],['ACB'],[2024],17,41,0,0,100,Active,0,Saint Petersburg,Platypus
130168,Oswald Tena,29,WAT,-0.1,26,43,4,9,3,2,5,9,2,0,5,16,0.15,0.37,0.72,1.089,2,6,1,3,"['2B,3B,RF']",0.0,740000.0,ACB,['WAT'],['ACB'],[2024],20,40,0,0,100,Active,0,Waterloo,Caribou
188887,Taylor Candelario,26,SHR,0.0,40,50,10,10,2,2,3,5,2,1,3,17,0.238,0.298,0.5,0.798,0,4,1,1,"['RF,LF,2B,3B']",0.077,741200.0,ACB,['SHR'],['ACB'],[2024],17,44,0,0,100,Active,0,Shreveport,Moth
376307,Jordan Westburg,22,MCH,-0.7,17,45,4,5,1,1,0,1,1,2,4,23,0.098,0.215,0.177,0.392,1,2,1,0,"['3B,1B']",0.0,740000.0,ACB,['MCH'],['ACB'],[2024],11,42,0,0,100,Active,0,McHenry,Asp
189765,Levi Crews,25,GRA,-0.4,21,42,3,10,4,2,0,6,2,3,8,9,0.22,0.372,0.428,0.8,3,1,1,1,"['3B,2B']",0.0,740000.0,ACB,['GRA'],['ACB'],[2024],19,33,0,0,100,Active,0,Grayslake,Spider monkey
1003177,Ángel Del Castillo,25,SAN,0.3,33,44,10,7,4,0,1,2,8,2,8,14,0.189,0.314,0.318,0.632,0,2,1,4,"['RF,LF,CF']",0.0,740000.0,ACB,['SAN'],['ACB'],[2024],17,39,0,0,100,Active,0,Santa Rosa,Coyote
554539,Adam Keller,25,JOL,-0.7,16,45,3,2,2,0,1,1,2,2,3,18,0.048,0.14,0.155,0.295,2,2,1,0,"['2B,1B']",0.0,740000.0,ACB,['JOL'],['ACB'],[2024],7,45,0,0,100,Active,0,Joliet,list
387247,Germán Martínez,30,YON,-0.3,20,41,6,10,3,0,1,4,1,4,3,16,0.154,0.311,0.39,0.701,4,1,1,0,['C'],2.045,756700.0,ACB,['YON'],['ACB'],[2024],14,32,0,0,100,Active,0,Yonkers,Guinea pig
447153,Mickey Peralta,30,RIV,0.3,36,42,13,12,3,2,3,5,3,1,1,12,0.282,0.333,0.666,0.999,1,2,2,1,"['RF,LF,CF,2B']",0.0,740000.0,NBL,['RIV'],['NBL'],[2024],15,32,0,0,100,Active,0,Riverside,Fancy rat
350941,Leo Smith,22,SHR,-0.2,11,39,4,9,2,0,4,5,2,0,4,13,0.216,0.302,0.589,0.891,0,0,1,1,"['2B,RF,3B,LF']",0.0,740000.0,NBL,['SHR'],['NBL'],[2024],13,30,0,0,100,Active,0,Shreveport,Moth
156991,Richie Scott II,22,WES,0.5,14,42,6,13,4,1,4,7,6,3,4,6,0.308,0.395,0.738,1.133,2,2,3,0,"['SS,2B']",0.0,740000.0,NBL,['WES'],['NBL'],[2024],19,31,0,0,100,Active,0,Westminster,Gila monster
34929,Jake Anderson,24,JOL,0.0,21,39,3,10,4,1,0,6,3,2,5,16,0.216,0.369,0.41,0.778,5,2,1,1,"['3B,SS,2B,CF']",0.03,740000.0,ACB,['JOL'],['ACB'],[2024],17,31,0,0,100,Active,0,Joliet,list
1018619,Nathaniel Herz,28,BET,-0.1,22,42,5,9,1,2,2,4,4,1,2,12,0.231,0.282,0.476,0.758,4,2,0,3,"['C,P,1B']",0.0,740000.0,NBL,['BET'],['NBL'],[2024],13,35,0,0,100,Active,0,Bethlehem,Rabbit
886655,Josh Plesac,24,GAS,-0.4,14,33,8,4,2,0,2,8,3,0,9,15,0.129,0.309,0.363,0.671,2,0,1,0,"['RF,LF']",0.0,740000.0,ACB,['GAS'],['ACB'],[2024],13,29,0,0,100,Active,0,Gastonia,Slug
764974,Alika Burrows,29,SEB,-0.4,17,43,8,9,1,1,0,4,1,0,2,9,0.243,0.276,0.279,0.555,1,2,2,2,"['3B,1B,LF,2B']",0.0,740000.0,ACB,['SEB'],['ACB'],[2024],13,36,0,0,100,Active,0,Sebastian,Cod
439174,Dylan Henry,24,SAI,-0.2,11,36,6,8,0,0,3,4,2,4,5,13,0.229,0.348,0.472,0.82,2,2,1,1,"['RF,CF,LF']",0.043,740000.0,ACB,['SAI'],['ACB'],[2024],15,30,0,0,100,Active,0,Saint Petersburg,Platypus
643536,Jorge Hill,33,TUS,-0.4,15,36,5,6,1,0,2,4,2,0,5,14,0.118,0.302,0.361,0.663,1,2,0,0,['C'],6.092,4000000.0,NBL,['TUS'],['NBL'],[2024],13,32,0,0,100,Active,0,Tuscaloosa,Fowl
1021025,Tyler Gorman,26,TUS,0.3,12,35,3,11,2,2,0,3,0,0,6,9,0.313,0.441,0.485,0.925,3,2,0,0,['C'],1.0,740000.0,NBL,['TUS'],['NBL'],[2024],19,26,0,0,100,Active,0,Tuscaloosa,Fowl
296910,Travis Núñez,26,PAL,-0.1,18,42,2,7,0,0,1,6,2,2,1,7,0.171,0.239,0.238,0.477,1,3,0,6,['C'],0.0,740000.0,ACB,['PAL'],['ACB'],[2024],11,38,0,0,100,Active,0,Palmdale,Skink
115683,Seth Sánchez,27,TUS,0.0,13,38,6,9,8,3,1,7,2,1,2,13,0.257,0.275,0.684,0.959,0,0,0,3,['1B'],0.14,740000.0,NBL,['TUS'],['NBL'],[2024],11,29,0,0,100,Active,0,Tuscaloosa,Fowl
391484,Seth Jung,34,WES,-0.1,18,43,8,8,2,2,1,1,1,0,1,11,0.222,0.27,0.395,0.665,1,4,0,2,"['2B,3B,SS']",6.088,2000000.0,NBL,['WES'],['NBL'],[2024],13,39,0,0,100,Active,0,Westminster,Gila monster
119035,Tommy Hilliard,21,COR,-0.4,10,40,1,7,3,2,0,1,4,4,1,7,0.171,0.195,0.35,0.544,2,0,0,1,['2B'],0.0,740000.0,NBL,['COR'],['NBL'],[2024],8,33,0,0,100,Active,0,Corpus Christi,Ermine
654960,Michael White,21,BET,0.0,17,38,3,11,5,0,0,3,2,0,1,5,0.229,0.325,0.421,0.746,2,1,2,2,"['CF,SS,2B,LF']",0.0,740000.0,NBL,['BET'],['NBL'],[2024],13,28,0,0,100,Active,0,Bethlehem,Rabbit
770244,Hunter Silseth,28,BET,0.0,18,37,5,9,1,1,1,4,7,6,4,8,0.333,0.317,0.405,0.722,0,0,0,0,"['LF,RF', 'RF']",0.06,750000.0,NBL,['BET'],['NBL'],[2024],13,28,0,0,100,Active,0,Bethlehem,Rabbit
655318,Christopher Alvarez,33,GRA,-0.1,15,34,2,3,1,0,2,3,2,3,2,9,0.0,0.138,0.294,0.432,3,0,3,0,"['1B,2B', 'SS,1B,2B,3B,LF']",7.1,8000000.0,ACB,['GRA'],['ACB'],[2024],5,31,0,0,100,Active,0,Grayslake,Spider monkey
428799,Justin Fermín,32,SAI,-0.5,16,33,2,4,0,0,1,0,1,3,6,10,0.0,0.256,0.212,0.468,3,0,3,0,"['LF,1B,3B,2B,SS', '3B,1B', 'LF,1B,2B,SS']",0.0,740000.0,ACB,['SAI'],['ACB'],[2024],10,29,0,0,100,Active,0,Saint Petersburg,Platypus
363210,Billy Mattson,21,RIV,-0.5,11,33,1,5,0,1,2,0,0,3,0,14,0.1,0.222,0.393,0.615,1,3,4,0,"['2B,3B']",0.0,740000.0,NBL,['RIV'],['NBL'],[2024],8,31,0,0,100,Active,0,Riverside,Fancy rat
195934,Jack Nootbaar,27,VIS,-0.5,14,33,5,4,1,3,0,6,2,1,3,10,0.129,0.216,0.333,0.549,0,1,1,0,['RF'],0.0,740000.0,NBL,['VIS'],['NBL'],[2024],8,30,0,0,100,Active,0,Visalia,Elephant seal
88926,Collin Neris,23,MON,-0.4,14,33,8,5,0,0,3,9,0,1,2,18,0.125,0.243,0.424,0.667,2,2,5,0,"['3B,1B']",0.0,740000.0,NBL,['MON'],['NBL'],[2024],9,30,0,0,100,Active,0,Montgomery,Pigeon
223528,Garrett Sewald,28,GRA,0.2,12,28,9,10,4,1,3,8,4,1,4,7,0.32,0.47,0.892,1.362,2,2,2,2,['C'],0.08,740000.0,ACB,['GRA'],['ACB'],[2024],16,20,0,0,100,Active,0,Grayslake,Spider monkey
458332,Ozzie Blanco,26,SAN,-0.1,13,31,2,6,2,1,2,1,0,0,5,11,0.172,0.324,0.516,0.84,3,1,2,0,"['3B,1B,LF']",0.0,740000.0,ACB,['SAN'],['ACB'],[2024],12,26,0,0,100,Active,0,Santa Rosa,Coyote
441411,Max Sosa,28,SEB,0.0,16,33,1,3,4,0,1,0,4,3,4,16,0.143,0.189,0.303,0.492,0,0,0,5,"['3B', '1B,3B']",0.0,740000.0,ACB,['SEB'],['ACB'],[2024],7,30,0,0,100,Active,0,Sebastian,Cod
23397,Alec González,30,YON,-0.1,12,30,2,6,2,1,1,3,2,1,2,12,0.179,0.294,0.433,0.727,3,2,0,0,"['1B,LF,RF']",0.0,740000.0,ACB,['YON'],['ACB'],[2024],10,26,0,0,100,Active,0,Yonkers,Guinea pig
7932,Jesse Kelly,28,TUS,-0.2,15,28,3,6,0,3,0,1,3,0,4,6,0.12,0.388,0.428,0.816,2,4,0,0,['1B'],0.0,740000.0,NBL,['TUS'],['NBL'],[2024],14,26,0,0,100,Active,0,Tuscaloosa,Fowl
61271,Chris Peralta,25,BOS,-0.2,21,27,8,4,2,0,1,3,4,3,3,12,0.154,0.281,0.333,0.614,3,2,0,1,"['LF,CF,RF']",0.0,740000.0,NBL,['BOS'],['NBL'],[2024],9,25,0,0,100,Active,0,Boston,Common household pests
689295,Julio Merryweather,34,SAI,0.1,8,32,5,5,2,2,1,2,0,1,3,11,0.192,0.25,0.437,0.687,2,1,1,3,"['3B,2B']",0.0,740000.0,ACB,['SAI'],['ACB'],[2024],9,28,0,0,100,Active,0,Saint Petersburg,Platypus
857194,Nick Doval,24,LAS,0.3,17,26,7,7,3,2,4,3,2,1,4,13,0.28,0.441,1.0,1.441,2,4,0,0,"['LF,RF']",0.031,740000.0,NBL,['LAS'],['NBL'],[2024],15,23,0,0,100,Active,0,Las Vegas,list
412377,José Johnson,28,SAI,0.1,11,25,8,8,1,0,5,6,0,2,9,13,0.19,0.527,0.96,1.487,2,2,1,2,"['3B,2B,1B']",0.0,740000.0,ACB,['SAI'],['ACB'],[2024],19,19,0,0,100,Active,0,Saint Petersburg,Platypus
911893,Reese Mahle,29,SHR,0.0,11,25,4,6,1,1,0,2,1,2,3,14,0.2,0.387,0.36,0.747,1,3,1,2,"['LF,RF,CF']",0.0,740000.0,NBL,['SHR'],['NBL'],[2024],12,22,0,0,100,Active,0,Shreveport,Moth
44993,Lake Sterner,26,LAS,-0.4,9,29,1,5,1,1,3,4,2,0,1,8,0.115,0.272,0.586,0.858,0,3,2,1,"['P,1B']",0.041,740000.0,NBL,['LAS'],['NBL'],[2024],9,27,0,0,100,Active,0,Las Vegas,list
761986,Alejandro Lowe,25,BOS,0.0,23,29,3,5,1,2,3,0,4,3,7,11,,0.333,0.655,0.988,1,0,2,3,"['LF,CF,RF']",1.0,740000.0,NBL,['BOS'],['NBL'],[2024],12,24,0,0,100,Active,0,Boston,Common household pests
5930,Travis Paredes,27,SAI,-0.6,15,27,2,6,0,1,0,1,0,2,0,12,0.148,0.222,0.296,0.518,0,0,5,1,['2B'],0.0,740000.0,ACB,['SAI'],['ACB'],[2024],6,21,0,0,100,Active,0,Saint Petersburg,Platypus
65674,Johnathan Knizner,27,TEM,-0.5,16,31,6,6,1,2,1,7,0,0,2,9,0.185,0.242,0.451,0.693,2,0,1,2,"['1B,2B,P,3B']",2.076,740000.0,NBL,['TEM'],['NBL'],[2024],8,25,0,0,100,Active,0,Tempe,Steelhead trout
978164,Matt Borucki,27,POR,0.0,19,28,3,7,5,2,1,8,1,1,5,4,0.25,0.416,0.678,1.094,1,3,0,1,"['CF,RF,LF']",0.0,740000.0,NBL,['POR'],['NBL'],[2024],15,24,0,0,100,Active,0,Portsmouth,Penguin
680930,Jack Lawrence,34,SOU,-0.6,14,23,6,3,4,1,1,2,1,2,3,6,0.045,0.259,0.521,0.78,1,1,2,2,"['SS,2B,3B']",7.142,5000000.0,NBL,['SOU'],['NBL'],[2024],7,21,0,0,100,Active,0,South Lyon,Toad
591371,Ryan Knizner,25,POR,0.0,15,22,4,7,1,1,1,6,4,0,6,7,0.182,0.482,0.59,1.072,2,1,0,2,"['3B,2B', '2B,3B']",0.096,740000.0,NBL,['POR'],['NBL'],[2024],14,16,0,0,100,Active,0,Portsmouth,Penguin
407555,Simeon Grandal,26,GRA,-0.4,25,22,5,0,2,0,1,2,1,1,3,8,0.0,0.241,0.227,0.468,1,4,3,0,"['3B,2B,SS,P,1B']",0.119,742100.0,ACB,['GRA'],['ACB'],[2024],7,26,0,0,100,Active,0,Grayslake,Spider monkey
542833,Daniel Hernandez,30,TUS,0.0,10,22,3,3,2,0,2,3,0,0,2,8,0.136,0.321,0.5,0.821,3,4,2,0,"['2B,P']",0.0,740000.0,NBL,['TUS'],['NBL'],[2024],9,23,0,0,100,Active,0,Tuscaloosa,Fowl
1039967,Javier Davis,28,WAT,-0.2,14,20,1,2,0,1,3,0,0,1,4,8,0.0,0.28,0.65,0.93,2,1,1,3,"['2B,1B']",0.0,740000.0,ACB,['WAT'],['ACB'],[2024],7,19,0,0,100,Active,0,Waterloo,Caribou
596959,Kyle Waldrep,26,GRA,-0.3,8,23,2,3,2,0,1,0,2,1,1,10,0.1,0.166,0.347,0.513,3,0,0,1,['RF'],0.0,740000.0,ACB,['GRA'],['ACB'],[2024],4,20,0,0,100,Active,0,Grayslake,Spider monkey
906358,Scott Eovaldi,33,BOS,0.4,8,19,5,8,6,0,4,5,2,3,0,5,0.368,0.521,1.368,1.889,1,4,3,0,['C'],0.0,740000.0,NBL,['BOS'],['NBL'],[2024],12,15,0,0,100,Active,0,Boston,Common household pests
263652,Joey Weissert,26,TEM,-0.3,11,18,1,3,0,4,1,0,3,2,3,10,0.118,0.285,0.777,1.062,1,0,0,2,"['LF,2B']",0.0,740000.0,NBL,['TEM'],['NBL'],[2024],6,15,0,0,100,Active,0,Tempe,Steelhead trout
980584,Cooper Trevino,29,SHR,0.1,8,18,3,6,3,0,1,6,4,1,7,0,0.2,0.52,0.666,1.186,0,0,1,2,['C'],0.095,755000.0,NBL,['SHR'],['NBL'],[2024],13,12,0,0,100,Active,0,Shreveport,Moth
786665,Daniel Dunn,25,CHE,0.0,8,16,2,5,1,2,0,1,0,2,4,6,0.188,0.5,0.625,1.125,2,2,0,0,"['RF,LF']",1.045,740000.0,ACB,['CHE'],['ACB'],[2024],11,13,0,0,100,Active,0,Chesapeake,Squirrel
115680,Nico Fermin,23,SOU,0.0,9,18,3,4,2,0,0,2,5,0,2,2,0.176,0.3,0.333,0.633,2,0,1,1,"['CF,LF']",0.0,740000.0,NBL,['SOU'],['NBL'],[2024],6,14,0,0,100,Active,0,South Lyon,Toad
661388,Matt Andujar,26,BOS,-0.3,19,21,5,5,2,3,1,1,7,3,3,13,0.111,0.384,0.761,1.145,3,2,1,2,['CF'],0.134,742500.0,NBL,['BOS'],['NBL'],[2024],10,18,0,0,100,Active,0,Boston,Common household pests
963771,Austin Heaney,30,MON,0.0,9,21,2,3,2,0,3,2,0,1,2,5,0.188,0.28,0.666,0.946,1,2,3,2,"['C,1B']",0.081,740000.0,NBL,['MON'],['NBL'],[2024],7,20,0,0,100,Active,0,Montgomery,Pigeon
949604,TJ Crews,30,YON,-0.3,9,16,1,5,0,0,2,2,1,5,1,5,0.067,0.352,0.687,1.039,1,0,0,2,"['LF,RF']",3.044,900000.0,ACB,['YON'],['ACB'],[2024],6,11,0,0,100,Active,0,Yonkers,Guinea pig
537155,Brenan Martinez,33,SAN,0.1,8,14,4,1,4,0,1,2,0,0,3,7,0.1,0.38,0.571,0.951,4,4,1,3,"['C', 'C,P']",2.02,740000.0,ACB,['SAN'],['ACB'],[2024],8,17,0,0,100,Active,0,Santa Rosa,Coyote
866070,Bobby Palencia,24,MCH,0.2,14,13,2,6,1,4,0,1,1,0,5,3,0.3,0.611,1.153,1.764,2,0,0,1,"['2B,3B,SS']",0.0,740000.0,ACB,['MCH'],['ACB'],[2024],11,7,0,0,100,Active,0,McHenry,Asp
773496,Iván Canha,26,PAL,-0.3,9,17,3,4,2,0,3,0,2,0,2,11,0.067,0.38,0.882,1.262,1,2,3,2,"['LF,CF']",0.0,740000.0,ACB,['PAL'],['ACB'],[2024],8,15,0,0,100,Active,0,Palmdale,Skink
251384,Jon Montas,25,SHR,0.1,9,16,4,4,0,0,0,2,2,3,3,10,0.231,0.4,0.25,0.65,2,1,2,0,['C'],0.0,740000.0,ACB,['SHR'],['ACB'],[2024],8,13,0,0,100,Active,0,Shreveport,Moth
692575,Kyle Frazier,28,TUS,-0.2,11,15,3,4,1,0,2,3,0,1,2,6,0.143,0.388,0.733,1.121,2,1,1,0,['C'],0.0,740000.0,NBL,['TUS'],['NBL'],[2024],7,12,0,0,100,Active,0,Tuscaloosa,Fowl
654721,Shane Devers,27,TUS,0.0,16,15,4,3,0,1,2,3,2,1,2,5,0.0,0.333,0.733,1.066,0,1,3,1,"['RF,LF,CF', 'RF,LF']",0.0,740000.0,NBL,['TUS'],['NBL'],[2024],6,13,0,0,100,Active,0,Tuscaloosa,Fowl
502619,Brandon Campero,25,VIS,0.0,10,15,3,8,2,1,1,0,3,1,0,4,0.5,0.533,1.0,1.533,3,0,3,0,"['2B,LF']",0.0,740000.0,NBL,['VIS'],['NBL'],[2024],8,7,0,0,100,Active,0,Visalia,Elephant seal
1019157,Triston Moll,27,SIO,0.1,8,14,5,5,0,1,0,5,0,1,3,3,0.333,0.5,0.5,1.0,1,1,0,2,['C'],0.0,740000.0,NBL,['SIO'],['NBL'],[2024],9,10,0,0,100,Active,0,Sioux Falls,Guanaco
408049,Thyago Parker,27,PHO,0.0,6,13,2,2,0,3,3,1,0,1,3,2,0.154,0.352,1.307,1.658,2,1,0,0,"['CF,LF']",0.0,740000.0,ACB,['PHO'],['ACB'],[2024],6,12,0,0,100,Active,0,Phoenix,Stingray
15785,Tyler Lopez,24,LAS,-0.2,12,13,3,1,0,0,1,5,1,0,1,7,0.083,0.2,0.307,0.507,3,1,1,3,"['SS,3B,2B']",0.0,740000.0,NBL,['LAS'],['NBL'],[2024],3,13,0,0,100,Active,0,Las Vegas,list
97037,Pete Herrin,27,MON,0.0,12,14,4,3,0,1,1,1,3,0,2,7,0.167,0.388,0.571,0.959,0,2,0,2,"['LF,RF,CF']",0.0,740000.0,NBL,['MON'],['NBL'],[2024],7,13,0,0,100,Active,0,Montgomery,Pigeon
289040,Daniel Klein,25,SAI,-0.2,5,12,1,1,1,1,0,1,2,2,0,6,0.083,0.083,0.333,0.416,0,0,2,0,['CF'],0.0,740000.0,ACB,['SAI'],['ACB'],[2024],1,11,0,0,100,Active,0,Saint Petersburg,Platypus
302035,Luis Cousins,34,WES,0.1,14,11,3,3,3,0,1,2,1,3,1,6,0.0,0.466,0.818,1.284,2,3,3,0,"['2B,P,SS']",0.0,740000.0,NBL,['WES'],['NBL'],[2024],7,11,0,0,100,Active,0,Westminster,Gila monster
893914,Bryan Wilson,28,BOS,-0.2,10,12,4,2,2,2,1,4,1,0,2,5,0.1,0.333,0.916,1.249,1,1,1,1,"['LF,RF,2B']",0.0,740000.0,NBL,['BOS'],['NBL'],[2024],5,11,0,0,100,Active,0,Boston,Common household pests
750684,Eddy Malloy,24,SHR,0.1,5,12,2,5,2,1,1,2,0,0,3,4,0.2,0.533,1.0,1.533,0,0,2,2,['3B'],0.123,766600.0,ACB,['SHR'],['ACB'],[2024],8,7,0,0,100,Active,0,Shreveport,Moth
662807,Brendon Casparius,21,LAS,-0.2,4,15,3,1,1,0,1,5,0,1,0,2,0.1,0.125,0.333,0.458,2,1,1,0,['RF'],0.0,740000.0,NBL,['LAS'],['NBL'],[2024],2,15,0,0,100,Active,0,Las Vegas,list
254322,Avisaíl Williams,28,PHO,0.1,9,10,3,6,2,5,3,2,0,1,2,3,0.3,0.666,2.7,3.366,1,0,4,5,"['CF,LF,3B,RF']",0.0,740000.0,ACB,['PHO'],['ACB'],[2024],8,4,0,0,100,Active,0,Phoenix,Stingray
709399,Robbie Wall,32,MCH,-0.2,7,10,2,3,2,0,0,2,3,2,2,2,0.0,0.416,0.5,0.915,0,0,3,1,"['2B,LF']",6.098,1000000.0,ACB,['MCH'],['ACB'],[2024],5,7,0,0,100,Active,0,McHenry,Asp
884322,Luis Misner,28,RIV,0.0,8,11,2,3,2,1,1,2,1,0,1,4,0.2,0.384,0.909,1.293,0,1,0,0,"['LF,RF,CF']",0.052,740000.0,NBL,['RIV'],['NBL'],[2024],5,9,0,0,100,Active,0,Riverside,Fancy rat
35063,Austin Vargas,23,SHR,-0.1,3,10,1,3,4,1,0,2,3,0,2,4,0.2,0.416,0.9,1.316,1,0,2,2,['SS'],0.08,740000.0,NBL,['SHR'],['NBL'],[2024],5,7,0,0,100,Active,0,Shreveport,Moth
248742,Tommy Fairchild,34,PAL,0.0,5,10,0,3,2,0,1,0,1,0,2,6,0.111,0.5,0.8,1.3,1,2,3,5,['C'],0.0,740000.0,ACB,['PAL'],['ACB'],[2024],7,9,0,0,100,Active,0,Palmdale,Skink
839351,Kevin Collins,27,TEM,-0.1,4,12,5,2,1,1,0,0,1,1,1,4,0.111,0.285,0.416,0.701,1,1,1,1,"['3B,SS']",0.074,740000.0,NBL,['TEM'],['NBL'],[2024],4,11,0,0,100,Active,0,Tempe,Steelhead trout
314112,Jose Goodrum,27,BOS,-0.1,9,11,3,3,1,0,0,1,2,2,0,3,0.25,0.272,0.363,0.635,0,0,0,0,['LF'],0.0,740000.0,NBL,['BOS'],['NBL'],[2024],3,8,0,0,100,Active,0,Boston,Common household pests
3769,Devin Peña,29,GRA,-0.1,6,11,0,3,1,0,2,2,2,0,0,2,0.0,0.272,0.909,1.181,2,0,2,2,['LF'],0.0,740000.0,ACB,['GRA'],['ACB'],[2024],3,8,0,0,100,Active,0,Grayslake,Spider monkey
965936,Angel Cameron,31,POR,-0.1,3,10,1,1,2,1,0,5,5,1,1,3,0.0,0.181,0.5,0.681,1,0,2,1,['C'],0.0,740000.0,NBL,['POR'],['NBL'],[2024],2,9,0,0,100,Active,0,Portsmouth,Penguin
522570,Nick Burke,27,MCH,-0.1,5,10,1,2,2,0,1,0,1,2,1,2,0.0,0.384,0.7,1.084,1,2,1,0,"['3B,2B']",0.0,740000.0,ACB,['MCH'],['ACB'],[2024],5,10,0,0,100,Active,0,McHenry,Asp
